International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total_Minutes,Total_Calls,Avg_Daily_Usage,Call_Frequency,Intl_Usage_Rate,High_Service_Calls,log_Total_Minutes,log_Avg_Daily_Usage,log_Call_Frequency,Churn
0,0,0,164.8,98,229.9,167.3,108,14.8,2,2,576.8,304,279.0967741935484,147.0967741935484,0.025614399446175152,0,6.359227788032134,5.635135165575499,4.997865939764076,0
0,0,0,179.2,77,210.7,276.9,58,9.2,6,2,676.0,240,169.0,60.0,0.013589364844903987,0,6.517671272912275,5.135798437050262,4.110873864173311,0
0,0,0,170.5,87,118.2,187.9,111,11.2,7,2,487.8,321,87.10714285714286,57.32142857142858,0.022913256955810146,0,6.191953407857386,4.4785536063541524,4.065969582795261,0
0,0,0,205.7,123,214.5,226.1,106,6.7,18,1,653.0,355,179.72477064220183,97.70642201834862,0.010244648318042813,0,6.483107351457199,5.196975269787212,4.592150010364765,0
1,0,0,165.5,84,286.2,198.9,89,11.5,2,1,662.1,287,158.90400000000002,68.88000000000001,0.017342783893832002,0,6.496925808374822,5.074573635161794,4.246779485265856,1
0,0,0,221.0,100,160.7,233.1,96,6.8,4,2,621.5999999999999,313,118.77707006369425,59.80891719745223,0.01092194025056216,0,6.433904258007508,4.785632265556129,4.107736442649725,0
0,0,0,242.1,118,191.0,218.6,50,14.7,2,3,666.4000000000001,263,119.71257485029942,47.24550898203593,0.022025771651183693,0,6.503389566317273,4.793412305363669,3.876302745360441,0
0,0,0,151.6,107,155.4,240.0,112,14.7,4,1,561.7,319,132.68503937007875,75.35433070866142,0.026124044784076768,0,6.332746626439233,4.8954865808393215,4.335384751845955,0
1,0,0,176.2,87,145.0,249.5,92,5.7,4,0,576.4000000000001,264,96.60335195530728,44.245810055865924,0.009871839279528921,0,6.358535267228834,4.58091183663369,3.812110070408235,0
1,1,22,196.0,82,322.7,225.6,120,3.7,5,1,748.0000000000001,289,152.65306122448982,58.97959183673469,0.004939919893190921,0,6.618738983517219,5.034697211739496,4.0940043683082905,0
0,0,0,159.5,125,247.1,187.9,82,7.2,4,2,601.7,301,158.34210526315792,79.21052631578948,0.011946241911398705,0,6.401419560488998,5.071053496260807,4.384654757080151,0
0,0,0,230.2,113,220.4,204.7,111,10.7,7,4,666.0,310,119.64071856287426,55.68862275449102,0.016041979010494752,1,6.502790045915623,4.792816860499154,4.037573533712136,0
0,0,0,146.7,64,274.0,321.3,98,8.9,1,3,750.9,262,174.62790697674419,60.93023255813954,0.01183668040962894,0,6.622603336383981,5.168367592131774,4.12600847012037,0
0,0,0,102.0,95,270.2,148.2,105,10.7,3,1,531.1,342,138.54782608695652,89.21739130434783,0.020109002067280585,0,6.276831441602324,4.938407381838466,4.502222216735649,0
0,0,0,126.0,99,238.5,285.1,100,10.2,6,3,659.8000000000001,278,109.96666666666668,46.333333333333336,0.015435835351089586,0,6.493451222206769,4.70922985591287,3.8572147689331513,0
0,0,0,168.4,125,243.8,214.7,102,11.1,2,1,638.0000000000001,318,262.1917808219178,130.6849315068493,0.017370892018779338,0,6.459904454377535,5.5728829710833105,4.880412186917425,0
0,0,0,206.5,92,176.2,232.8,115,12.4,5,5,627.9,364,147.1640625,85.3125,0.019716966131340437,1,6.443972261549457,4.9983201902033825,4.457974431169511,0
0,0,0,217.1,76,205.2,185.7,91,9.4,3,2,617.4,270,130.43661971830986,57.04225352112676,0.015200517464424322,0,6.427135497273212,4.878524756100005,4.061171254297502,0
0,0,0,229.6,78,205.7,166.2,91,10.8,2,0,612.3,279,399.32608695652175,181.95652173913044,0.017609652698516227,0,6.418854212631938,5.99227943239007,5.209248538488396,1
0,1,22,278.3,89,93.4,107.6,42,9.7,5,0,489.00000000000006,279,114.60937500000001,65.390625,0.019795918367346937,0,6.194405391104673,4.750217051565879,4.195555856755139,0
0,0,0,181.5,129,130.7,186.5,118,8.5,4,1,507.2,363,133.47368421052633,95.52631578947368,0.01672569854388036,0,6.230875070886063,4.901368523471365,4.56981567364997,0
0,0,0,167.3,91,230.0,191.7,118,10.6,5,1,599.6,282,187.375,88.125,0.017649017649017648,0,6.39792915554923,5.2384346569466596,4.49003987873446,1
0,1,31,121.0,105,218.9,226.7,110,12.0,1,1,578.5999999999999,314,135.60937499999997,73.59375,0.02070393374741201,0,6.362338210446527,4.917125575821219,4.312056723539103,0
0,0,0,221.1,124,110.8,240.1,112,10.6,3,0,582.6,333,168.05769230769232,96.0576923076923,0.018163125428375598,0,6.369215816648631,5.130240031269751,4.575305567758835,0
0,0,0,222.8,122,163.2,160.6,112,11.2,6,1,557.8000000000001,347,112.30872483221478,69.86577181208054,0.02004294917680744,0,6.325791627382807,4.730116171531734,4.260787549861055,0
0,0,0,183.4,80,242.0,201.4,100,7.5,3,4,634.3,298,184.74757281553397,86.79611650485437,0.011805446245868094,1,6.454097328272487,5.224388616570551,4.475017268510844,0
1,0,0,264.3,91,160.9,198.6,73,9.3,5,0,633.1,284,155.6803278688525,69.8360655737705,0.014666456394890396,0,6.452206670705986,5.054207601397257,4.260368271758622,0
0,0,0,146.0,78,109.7,247.4,108,6.8,7,0,509.90000000000003,272,299.9411764705883,160.0,0.013309845370914073,0,6.2361738763367525,5.706914818642518,5.081404364984463,0
0,0,0,157.1,134,184.9,197.2,59,8.5,5,4,547.7,320,108.09868421052633,63.15789473684211,0.015491160925824676,1,6.30755184406493,4.6922528323678225,4.161347150314831,1
1,0,0,127.3,108,251.3,135.0,88,10.3,3,1,523.9,280,96.42331288343557,51.533742331288344,0.01962278529243666,0,6.263207768258254,4.579065533994364,3.9614556742194296,0
0,0,0,187.9,110,197.0,167.0,108,4.8,4,2,556.6999999999999,339,95.4342857142857,58.114285714285714,0.00860677783754707,0,6.323821183395508,4.5688617993207155,4.07947261625613,0
0,0,0,178.8,90,141.2,203.0,99,8.4,5,2,531.4,266,289.8545454545454,145.09090909090907,0.015777610818933134,0,6.277395086520957,5.672823298409124,4.984229092939142,0
0,0,0,256.5,112,199.5,188.3,122,7.0,5,3,651.3,329,125.24999999999999,63.26923076923077,0.010731258623332823,0,6.4805045788020506,4.838264068155469,4.163080990573912,0
0,0,0,169.5,77,124.0,219.4,92,10.0,3,0,522.9,259,147.99056603773585,73.30188679245283,0.01908761213972132,0,6.261300826414174,5.003882988757987,4.3081363456469495,0
0,0,0,239.7,47,282.9,238.4,88,8.7,3,2,769.6999999999999,248,161.47552447552445,52.02797202797203,0.011288439081354613,0,6.647299192783947,5.090527371813513,3.9708195484410282,1
1,0,0,171.5,99,160.0,212.4,102,5.0,2,1,548.9,306,64.83070866141732,36.14173228346456,0.009092562284051645,0,6.309736443513769,4.187086426444132,3.6147411968256704,1
0,1,34,142.3,73,194.8,239.3,81,16.0,6,1,592.4000000000001,239,112.48101265822787,45.379746835443036,0.02696326255476912,0,6.385868707856722,4.731635533572212,3.836862873326999,0
0,0,0,184.1,98,327.0,212.5,106,7.5,6,2,731.1,283,151.26206896551722,58.551724137931025,0.010244502117197104,0,6.595917116652597,5.025603174157722,4.086845248160205,0
0,1,28,206.9,126,264.4,171.8,124,9.3,11,2,652.3999999999999,387,114.45614035087716,67.89473684210526,0.014233241505968783,0,6.48218949916697,4.748890720621569,4.232579786743459,0
0,0,0,259.9,114,176.2,77.2,112,15.3,1,1,528.5999999999999,321,195.77777777777774,118.88888888888889,0.028889728096676743,0,6.272122004622799,5.282075060446614,4.786565387921915,0
0,0,0,203.8,122,283.1,197.3,83,12.5,3,0,696.7,284,160.77692307692305,65.53846153846153,0.0179160097463093,0,6.547789210945191,5.086218368228096,4.197780149470343,0
0,1,45,248.8,124,140.3,263.6,102,10.3,2,3,663.0,305,157.85714285714286,72.61904761904762,0.015512048192771086,0,6.498282149476434,5.068005325755214,4.298903791423944,0
0,0,0,122.4,129,113.4,180.2,97,12.5,7,1,428.5,341,66.60621761658031,53.005181347150256,0.02910360884749709,0,6.06262174142431,4.213699955395964,3.9890799928344367,0
0,1,40,104.9,65,216.3,217.4,128,9.6,9,1,548.2,295,169.54639175257734,91.23711340206185,0.01747997086671522,0,6.308462673893816,5.139007352103634,4.524362581044213,0
0,0,0,119.4,69,273.3,214.4,153,12.4,7,2,619.5,321,235.25316455696202,121.89873417721519,0.019983883964544723,0,6.430525604644662,5.464903961234245,4.811360716903123,0
0,0,0,250.3,100,260.6,195.0,104,13.3,2,2,719.2,296,283.8947368421053,116.8421052631579,0.01846709247431269,0,6.579528951214775,5.652119767630538,4.769345637432314,1
0,0,0,178.3,98,282.6,181.0,98,11.4,4,1,653.3000000000001,310,110.10674157303372,52.247191011235955,0.017423200366804215,0,6.483565961875693,4.71049137502994,3.9749450522354484,0
0,0,0,243.4,77,182.1,259.2,94,12.8,2,1,697.5,270,147.35915492957747,57.04225352112676,0.018324982104509665,0,6.5489351786970165,4.99963605652521,4.061171254297502,0
0,0,0,155.0,106,175.3,155.6,125,11.8,5,2,497.7,337,138.25,93.61111111111111,0.023661519951874876,0,6.212004712552077,4.9362708788073935,4.549774922766524,0
0,1,31,288.7,101,203.8,203.2,49,8.6,3,0,704.3000000000001,255,232.18681318681323,84.06593406593407,0.012193392882461362,0,6.558623244214133,5.451839905651124,4.443426650687863,0
0,1,29,240.4,80,118.9,164.2,108,11.2,3,1,534.7,282,182.2840909090909,96.13636363636363,0.020907224192645135,0,6.283574302886914,5.211037358438976,4.576115801960832,0
0,0,0,190.3,123,301.3,214.6,134,8.0,3,1,714.2,356,115.81621621621622,57.729729729729726,0.011185682326621923,0,6.572562223859305,4.760601898224702,4.072946067612206,0
0,0,0,278.0,76,176.7,219.5,126,8.3,4,0,682.5,280,157.49999999999997,64.61538461538461,0.01214337966349671,0,6.527226656164005,5.065754593317335,4.183810190030142,1
0,0,0,155.0,93,330.6,189.4,123,13.5,3,1,688.5,325,144.44055944055944,68.18181818181819,0.019579405366207395,0,6.5359666972333565,4.979767476960271,4.236738085063315,0
0,1,27,273.4,141,154.0,245.8,112,12.3,6,1,685.5,358,124.63636363636364,65.0909090909091,0.017916970138383104,0,6.531606225208026,4.833391731529245,4.191031204735149,0
0,0,0,155.3,93,265.7,145.7,67,12.4,4,0,579.1,259,134.67441860465118,60.23255813953489,0.021375624892259956,0,6.363200502472019,4.910258034734104,4.114679043802747,0
0,1,29,133.1,114,221.2,131.6,103,6.8,3,1,492.7,302,166.07865168539325,101.79775280898876,0.01377354668827223,0,6.201928045264817,5.118464669722061,4.6327634929473955,0
0,0,0,246.8,129,187.8,154.5,109,12.6,5,1,601.7,364,109.4,66.18181818181819,0.020905923344947733,0,6.401419560488998,4.704110133842995,4.207402648149832,0
1,0,0,165.4,107,196.0,349.2,110,9.6,7,2,720.1999999999999,350,187.8782608695652,91.30434782608695,0.013311148086522463,0,6.5809164913291625,5.241102685140444,4.525091245774107,0
0,0,0,138.3,116,236.0,179.1,110,9.6,4,3,563.0,368,143.135593220339,93.55932203389831,0.01702127659574468,0,6.335054251498059,4.970754476116064,4.549227383939809,0
0,0,0,286.7,100,134.4,192.9,122,6.9,5,2,620.9,348,219.14117647058825,122.82352941176472,0.011095031355523397,0,6.432779308109843,5.394269051773699,4.8188574020602655,0
0,0,0,117.3,114,201.1,107.9,82,12.2,3,1,438.49999999999994,260,125.28571428571426,74.28571428571429,0.027758816837315133,0,6.085637717125231,4.83854691358233,4.321290399486049,0
0,1,23,225.5,107,246.3,245.7,81,9.8,2,0,727.3,295,188.0948275862069,76.29310344827586,0.013455993409309353,0,6.59071305122387,5.24224862249395,4.34760473360902,0
0,0,0,256.4,125,273.9,222.7,101,11.1,1,1,764.1,327,180.49606299212599,77.24409448818898,0.014507907463076722,0,6.6400065442378065,5.201233961966203,4.359833356772772,1
0,0,0,264.8,124,245.4,160.5,115,14.8,2,1,685.5,353,174.27966101694915,89.74576271186442,0.021558630735615442,0,6.531606225208026,5.166382761333659,4.508061780174579,1
0,0,0,159.8,99,264.0,115.7,70,9.7,7,2,549.2,240,196.14285714285717,85.71428571428572,0.01762995274445656,0,6.310281848490474,5.2839286290959375,4.462618642004185,0
0,1,28,190.6,86,220.1,180.3,80,6.0,3,3,597.0,291,436.8292682926829,212.92682926829266,0.010033444816053512,0,6.393590753950631,6.081829035966762,5.365634037247074,0
0,0,0,184.0,120,120.4,153.7,86,11.0,3,0,469.09999999999997,328,101.24460431654677,70.79136690647482,0.023399276749627742,0,6.152945438030085,4.627368024010226,4.2737642307536206,0
0,0,0,261.8,128,220.6,136.6,91,9.6,5,1,628.6,328,157.15,82.0,0.015247776365946632,0,6.445084697103193,5.063543949751658,4.418840607796598,0
0,0,0,133.7,75,195.3,280.5,89,5.9,2,0,615.4,253,152.5785123966942,62.72727272727273,0.009571706683971448,0,6.42389610344596,5.03421191767691,4.154612614236219,0
0,1,23,193.5,85,220.2,272.4,111,8.5,5,0,694.5999999999999,291,154.35555555555553,64.66666666666667,0.012219666474985626,0,6.544774782480128,5.045716396741665,4.1845914400698785,0
1,0,0,178.2,113,167.8,182.1,111,13.6,3,3,541.7,321,160.9009900990099,95.34653465346534,0.025059885756403166,0,6.296556681069359,5.086984976162172,4.56795142798073,1
0,1,36,226.2,103,181.6,258.8,102,10.5,5,3,677.0999999999999,335,125.38888888888886,62.03703703703703,0.015484441822740011,0,6.519294769689797,4.839363573488886,4.14372244312899,1
0,0,0,170.4,103,200.2,258.3,100,11.6,4,1,640.5000000000001,278,135.31690140845072,58.732394366197184,0.018082618862042085,0,6.463809184055691,4.914982332544285,4.0898744924332755,0
0,1,34,194.4,63,254.9,160.2,115,17.2,9,2,626.7,297,264.80281690140845,125.49295774647887,0.027401624980086026,0,6.442062345323486,5.582754744046196,4.840186636629634,0
0,0,0,240.3,146,164.6,240.7,106,10.6,2,1,656.1999999999999,337,266.027027027027,136.6216216216216,0.016129032258064516,0,6.487988386163113,5.5873498780976885,4.924508047033073,0
0,0,0,75.0,116,248.7,176.0,83,9.5,6,3,509.2,292,141.44444444444443,81.11111111111111,0.01862014896119169,0,6.234802805707711,4.958952060144396,4.408073343611982,0
0,0,0,69.1,117,136.3,181.7,53,6.3,3,1,393.40000000000003,273,65.93296089385476,45.754189944134076,0.015973630831643,0,5.97736562272848,4.203691534799145,3.844903876192119,0
0,1,33,96.6,59,315.4,163.3,117,6.2,4,4,581.5,278,171.02941176470588,81.76470588235294,0.010643776824034334,1,6.367329185439855,5.147665460826865,4.416001713058173,1
0,0,0,148.5,111,146.5,289.2,83,9.9,6,3,594.1,242,171.375,69.8076923076923,0.0166358595194085,0,6.388729458650807,5.149672336113466,4.259967643211596,0
0,0,0,258.1,106,161.4,225.1,110,11.7,5,1,656.3000000000001,327,246.1125,122.62499999999999,0.017800091282519394,0,6.4881405352695305,5.509843698522056,4.817252789942876,0
0,1,23,149.7,112,162.5,220.3,115,7.6,2,3,540.1,347,94.75438596491229,60.87719298245614,0.014045462945851043,0,6.29360410464869,4.561786433433734,4.125151662401501,0
0,0,0,149.8,134,164.4,294.7,124,8.1,2,1,617.0000000000001,358,108.88235294117648,63.17647058823529,0.013106796116504851,0,6.426488457457691,4.699410274732572,4.161636641776854,0
0,0,0,190.4,102,158.1,271.5,92,11.2,4,2,631.2,305,146.79069767441862,70.93023255813954,0.017715912685858905,0,6.4492057997815175,4.995797067929992,4.275696656991507,0
0,0,0,181.4,108,253.8,112.3,94,11.6,6,1,559.1,262,85.57653061224491,40.10204081632653,0.020710587395108015,0,6.3281153392157865,4.461028769742309,3.716057775167881,0
0,0,0,155.7,116,173.7,257.4,97,8.1,4,0,594.9,280,171.60576923076923,80.76923076923076,0.013592884712200033,0,6.3900728677529335,5.151010203529697,4.4039010208804115,0
0,0,0,149.9,95,256.1,212.7,92,13.3,13,2,632.0,310,128.9795918367347,63.265306122448976,0.021011058451816746,0,6.450470422144176,4.867377452260739,4.163019922990398,0
0,0,0,222.3,132,231.5,223.5,75,11.0,2,3,688.3,310,179.5565217391304,80.8695652173913,0.015958218482518497,0,6.535676589891606,5.196043868583869,4.405127312728003,0
0,1,16,149.4,111,131.8,132.7,87,6.7,2,0,420.6,313,191.1818181818182,142.27272727272725,0.015891840607210626,0,6.044056997227153,5.2584418936318125,4.964749997619454,0
0,0,0,204.2,100,292.6,244.3,105,10.5,2,0,751.6,346,212.7169811320755,97.9245283018868,0.013951634334307733,0,6.6235338781593365,5.364652621648592,4.594357219020411,0
0,0,0,242.9,126,209.8,228.4,126,0.0,0,1,681.1,317,104.78461538461539,48.76923076923077,0.0,0,6.525176274660674,4.661405096607103,3.9073969370393637,0
0,0,0,150.4,119,230.5,186.3,76,12.3,4,1,579.5,298,108.65625,55.875,0.021188630490956074,0,6.3638898011379466,4.697350472783489,4.040855877271114,0
1,0,0,130.7,113,260.6,244.2,98,9.4,2,2,644.9,335,158.58196721311475,82.37704918032787,0.014553336429787895,0,6.470644693038427,5.072557691245653,4.423373081808753,1
0,0,0,273.6,93,114.6,250.6,120,8.2,4,1,647.0000000000001,333,404.37500000000006,208.125,0.012654320987654318,0,6.473890696352274,6.004812564627482,5.342932159306988,0
1,0,0,156.1,114,180.3,179.6,115,11.1,9,2,527.1,301,82.79057591623038,47.27748691099477,0.02101874644953607,0,6.269285659712888,4.428320541930496,3.8769653424925115,0
0,1,36,178.7,134,178.6,126.8,82,8.0,4,2,492.09999999999997,322,120.02439024390245,78.53658536585367,0.016223889677550195,0,6.2007119932300805,4.795992097547439,4.376217109085012,0
0,0,0,177.5,93,287.4,180.5,118,11.9,3,2,657.3,289,113.32758620689654,49.827586206896555,0.018076864651374754,0,6.489660754473831,4.739067890822448,3.928439242762808,0
0,0,0,175.2,91,244.4,75.8,95,7.5,2,1,502.90000000000003,297,120.69600000000003,71.28000000000002,0.01488390553681286,0,6.222377835686553,4.80152613174585,4.280547465724028,0
0,1,28,251.4,104,225.1,251.9,121,7.5,5,1,735.9,319,143.35714285714283,62.14285714285714,0.010177771746505632,0,6.602452197772954,4.972290387788362,4.145399733022384,0
1,0,0,216.9,61,207.4,221.7,110,17.5,5,1,663.5,296,161.82926829268294,72.19512195121952,0.02633559066967645,0,6.4990348781533,5.092702218077418,4.293128778736059,1
1,1,26,217.2,138,145.5,280.7,76,9.3,3,0,652.6999999999999,328,140.8705035971223,70.79136690647482,0.01422670949977054,0,6.482648530618683,4.954914695025935,4.2737642307536206,0
0,0,0,206.3,97,154.9,263.6,82,12.4,12,0,637.2,289,173.7818181818182,78.81818181818183,0.019429645879034785,0,6.4586517138441435,5.163538442833345,4.379751320836746,0
0,0,0,159.3,66,125.9,261.9,76,11.1,5,1,558.2,222,235.85915492957747,93.80281690140845,0.01984978540772532,0,6.3265071909196005,5.467465681481435,4.551799122969397,0
0,1,31,143.1,88,236.6,227.8,120,11.4,5,2,618.9,278,111.84939759036145,50.24096385542169,0.018390062913373126,0,6.429558174707874,4.726054165104515,3.9365392874570357,0
0,1,24,186.6,69,222.0,234.9,138,11.6,5,1,655.1,328,113.60115606936417,56.87861271676301,0.01768023167200122,0,6.4863132163508315,4.741457892095064,4.058347933210024,0
0,1,26,170.8,114,199.5,169.7,98,9.6,5,5,549.6,342,111.4054054054054,69.32432432432432,0.017435524881946964,1,6.311008592708507,4.722112027098687,4.253117746428226,1
0,1,17,124.0,102,202.9,205.1,129,12.3,3,1,544.3,315,73.22421524663676,42.37668161434978,0.02255639097744361,0,6.301336101932016,4.30709044796526,3.769922006722428,0
0,0,0,198.3,94,279.3,146.2,87,14.8,8,3,638.5999999999999,290,185.99999999999997,84.46601941747574,0.023139462163852414,0,6.460842980959799,5.231108616854587,4.4481188632312705,0
0,0,0,172.8,101,204.8,240.8,90,9.1,8,2,627.5000000000001,296,204.61956521739134,96.52173913043478,0.014478918058870322,0,6.443336028030302,5.326027690616623,4.580075318591058,0
0,1,30,217.4,74,213.8,227.2,104,6.6,3,0,665.0000000000001,267,332.50000000000006,133.5,0.009909909909909908,0,6.501289670540389,5.809642865355679,4.901564199041894,0
1,1,29,265.9,113,215.8,108.1,82,14.0,12,0,603.8,301,201.26666666666665,100.33333333333333,0.02314814814814815,0,6.404897824865323,5.309586958806268,4.618415412738112,1
0,1,14,93.6,137,193.8,144.9,84,17.5,5,1,449.79999999999995,298,75.80898876404493,50.2247191011236,0.03881987577639752,0,6.1110237821656215,4.341321674503342,3.9362222104813016,0
0,0,0,98.2,100,307.2,182.5,120,7.6,1,2,595.5,309,141.78571428571428,73.57142857142857,0.012740989103101424,0,6.3910792415379705,4.961345004885142,4.311757438827326,0
0,0,0,168.2,92,224.7,169.5,99,12.9,3,1,575.3,294,147.5128205128205,75.38461538461539,0.022384174908901617,0,6.35662835844262,5.000671287935906,4.335781306583636,0
0,0,0,202.9,97,153.8,113.5,92,9.0,3,3,479.20000000000005,296,202.47887323943664,125.07042253521126,0.01874219075385256,0,6.174202683787153,5.315562182488066,4.836840659829623,0
0,0,0,261.4,108,154.5,130.9,90,11.6,2,1,558.4,302,117.97183098591549,63.80281690140845,0.020736503396496245,0,6.32686478076786,4.778886750686182,4.171349073114153,0
